RELEASE_NAME	ARCHITECTURE_NAME	EXTERNAL_TAG
CMSSW_6_1_CLANGMT_X_2012-10-28-0200	slc5_amd64_gcc472	V00-21-02
CMSSW_6_1_CLANGMT_X_2012-10-28-0200	slc6_amd64_gcc462	V00-21-02
CMSSW_6_1_CLANGMT_X_2012-10-28-0200	slc6_amd64_gcc472	V00-21-02
CMSSW_6_1_X_2012-11-13-1400	osx107_amd64_gcc472	V00-21-02
CMSSW_6_1_X_2012-11-13-1400	osx108_amd64_gcc472	V00-21-02
CMSSW_6_1_X_2012-11-13-1400	slc5_amd64_gcc472	V00-21-02
CMSSW_6_1_X_2012-11-13-1400	slc6_amd64_gcc472	V00-21-02
CMSSW_6_0_X_2012-11-14-0200	slc6_amd64_gcc462	V00-21-02
CMSSW_5_3_X_2012-11-17-0200	osx107_amd64_gcc462	V00-21-02
CMSSW_5_3_X_2012-11-17-0200	slc5_amd64_gcc462	V00-21-02
CMSSW_6_1_CLANG_X_2012-11-19-0200	osx107_amd64_gcc472	V00-21-02
CMSSW_6_1_CLANG_X_2012-11-19-0200	osx108_amd64_gcc472	V00-21-02
CMSSW_6_1_CLANG_X_2012-11-19-0200	slc5_amd64_gcc472	V00-21-02
CMSSW_6_1_CLANG_X_2012-11-19-0200	slc6_amd64_gcc472	V00-21-02
CMSSW_5_2_X_2012-11-21-0200	osx107_amd64_gcc462	V00-21-02
CMSSW_5_2_X_2012-11-21-0200	slc5_amd64_gcc462	V00-21-02
CMSSW_6_0_X_2012-11-21-0700	osx107_amd64_gcc462	V00-21-02
CMSSW_6_0_X_2012-11-21-0700	slc5_amd64_gcc462	V00-21-02
CMSSW_6_0_X_2012-11-21-0700	slc5_amd64_gcc472	V00-21-02
CMSSW_6_0_X_2012-11-21-0700	slc6_amd64_gcc462	V00-21-02
CMSSW_6_0_1_PostLS1v2_patch2	slc5_amd64_gcc462	V00-21-02
CMSSW_6_1_LTO_X_2012-11-24-0200	osx107_amd64_gcc472	V00-21-02
CMSSW_6_1_LTO_X_2012-11-24-0200	osx108_amd64_gcc472	V00-21-02
CMSSW_6_1_LTO_X_2012-11-24-0200	slc5_amd64_gcc472	V00-21-02
CMSSW_6_1_LTO_X_2012-11-24-0200	slc6_amd64_gcc472	V00-21-02
CMSSW_6_1_X_2012-11-25-1400	osx107_amd64_gcc472	V00-21-02
CMSSW_6_1_X_2012-11-25-1400	osx108_amd64_gcc472	V00-21-02
CMSSW_6_1_X_2012-11-25-1400	slc5_amd64_gcc472	V00-21-02
CMSSW_6_1_X_2012-11-25-1400	slc6_amd64_gcc472	V00-21-02
CMSSW_5_2_X_2012-11-28-0200	slc5_amd64_gcc462	V00-21-02
CMSSW_6_1_EXPERIMENTAL_X_2012-11-10-1400	osx107_amd64_gcc462	V00-21-02
CMSSW_6_1_EXPERIMENTAL_X_2012-11-10-1400	osx107_amd64_gcc472	V00-21-02
CMSSW_6_1_EXPERIMENTAL_X_2012-11-10-1400	osx108_amd64_gcc472	V00-21-02
CMSSW_6_1_EXPERIMENTAL_X_2012-11-10-1400	slc5_amd64_gcc462	V00-21-02
CMSSW_6_1_EXPERIMENTAL_X_2012-11-10-1400	slc5_amd64_gcc472	V00-21-02
CMSSW_6_1_EXPERIMENTAL_X_2012-11-10-1400	slc6_amd64_gcc462	V00-21-02
CMSSW_6_1_EXPERIMENTAL_X_2012-11-10-1400	slc6_amd64_gcc472	V00-21-02
CMSSW_6_1_X_2012-11-23-0200	osx107_amd64_gcc472	V00-21-02
CMSSW_6_1_X_2012-11-23-0200	osx108_amd64_gcc472	V00-21-02
CMSSW_6_1_X_2012-11-23-0200	slc5_amd64_gcc472	V00-21-02
CMSSW_6_1_X_2012-11-23-0200	slc6_amd64_gcc472	V00-21-02
CMSSW_6_0_X_2012-11-23-0700	osx107_amd64_gcc462	V00-21-02
CMSSW_6_0_X_2012-11-23-0700	slc5_amd64_gcc462	V00-21-02
CMSSW_6_0_X_2012-11-23-0700	slc5_amd64_gcc472	V00-21-02
CMSSW_6_0_X_2012-11-23-0700	slc6_amd64_gcc462	V00-21-02
CMSSW_5_2_X_2012-12-06-0200	osx107_amd64_gcc462	V00-21-02
CMSSW_5_2_X_2012-12-06-0200	slc5_amd64_gcc462	V00-21-02
CMSSW_5_3_X_2012-12-12-1400	osx107_amd64_gcc462	V00-21-04
CMSSW_5_3_X_2012-12-12-1400	slc5_amd64_gcc462	V00-21-04
CMSSW_6_1_X_2012-12-22-0200	osx107_amd64_gcc472	V00-21-04
CMSSW_6_1_X_2012-12-22-0200	osx108_amd64_gcc472	V00-21-04
CMSSW_6_1_X_2012-12-22-0200	slc5_amd64_gcc472	V00-21-04
CMSSW_6_1_X_2012-12-22-0200	slc6_amd64_gcc472	V00-21-04
CMSSW_5_2_X_2012-12-23-0200	osx107_amd64_gcc462	V00-21-04
CMSSW_5_2_X_2012-12-23-0200	slc5_amd64_gcc462	V00-21-04
CMSSW_6_1_X_2012-12-25-0200	osx107_amd64_gcc472	V00-21-04
CMSSW_6_1_X_2012-12-25-0200	osx108_amd64_gcc472	V00-21-04
CMSSW_6_1_X_2012-12-25-0200	slc5_amd64_gcc472	V00-21-04
CMSSW_6_1_X_2012-12-25-0200	slc6_amd64_gcc472	V00-21-04
CMSSW_5_2_X_2012-12-26-0200	osx107_amd64_gcc462	V00-21-04
CMSSW_5_2_X_2012-12-26-0200	slc5_amd64_gcc462	V00-21-04
CMSSW_6_1_X_2012-12-26-0200	osx107_amd64_gcc472	V00-21-04
CMSSW_6_1_X_2012-12-26-0200	osx108_amd64_gcc472	V00-21-04
CMSSW_6_1_X_2012-12-26-0200	slc5_amd64_gcc472	V00-21-04
CMSSW_6_0_X_2012-11-05-0200	osx107_amd64_gcc462	V00-21-02
CMSSW_6_0_X_2012-11-05-0200	slc5_amd64_gcc462	V00-21-02
CMSSW_6_0_X_2012-11-05-0200	slc5_amd64_gcc472	V00-21-02
CMSSW_6_0_X_2012-11-05-0200	slc6_amd64_gcc462	V00-21-02
CMSSW_5_3_X_2012-11-05-0200	osx107_amd64_gcc462	V00-21-02
CMSSW_6_1_LTO_X_2012-10-31-0200	osx107_amd64_gcc462	V00-21-02
CMSSW_6_1_LTO_X_2012-10-31-0200	osx107_amd64_gcc472	V00-21-02
CMSSW_6_1_LTO_X_2012-10-31-0200	osx108_amd64_gcc472	V00-21-02
CMSSW_6_1_LTO_X_2012-10-31-0200	slc5_amd64_gcc462	V00-21-02
CMSSW_6_1_LTO_X_2012-10-31-0200	slc5_amd64_gcc472	V00-21-02
CMSSW_6_1_LTO_X_2012-10-31-0200	slc6_amd64_gcc462	V00-21-02
CMSSW_6_1_LTO_X_2012-10-31-0200	slc6_amd64_gcc472	V00-21-02
CMSSW_6_1_X_2012-11-02-0200	osx107_amd64_gcc462	V00-21-02
CMSSW_6_1_X_2012-11-02-0200	osx107_amd64_gcc472	V00-21-02
CMSSW_6_1_X_2012-11-02-0200	osx108_amd64_gcc472	V00-21-02
CMSSW_6_1_X_2012-11-02-0200	slc5_amd64_gcc462	V00-21-02
CMSSW_6_1_X_2012-11-02-0200	slc5_amd64_gcc472	V00-21-02
CMSSW_6_1_X_2012-11-02-0200	slc6_amd64_gcc462	V00-21-02
CMSSW_6_1_X_2012-11-02-0200	slc6_amd64_gcc472	V00-21-02
CMSSW_5_3_X_2012-11-05-0200	slc5_amd64_gcc462	V00-21-02
CMSSW_6_1_FORTIFIED_X_2012-11-08-1400	slc6_amd64_gcc462	V00-21-02
CMSSW_6_1_FORTIFIED_X_2012-11-08-1400	slc6_amd64_gcc472	V00-21-02
CMSSW_6_1_X_2012-11-10-0200	osx107_amd64_gcc462	V00-21-02
CMSSW_6_1_X_2012-11-10-0200	osx107_amd64_gcc472	V00-21-02
CMSSW_6_1_X_2012-11-10-0200	osx108_amd64_gcc472	V00-21-02
CMSSW_6_1_X_2012-11-10-0200	slc5_amd64_gcc462	V00-21-02
CMSSW_6_1_X_2012-11-10-0200	slc5_amd64_gcc472	V00-21-02
CMSSW_6_1_X_2012-11-10-0200	slc6_amd64_gcc462	V00-21-02
CMSSW_6_1_X_2012-11-10-0200	slc6_amd64_gcc472	V00-21-02
CMSSW_6_1_CLANGMT_X_2012-10-23-0200	osx107_amd64_gcc462	V00-21-01
CMSSW_6_1_CLANGMT_X_2012-10-23-0200	osx108_amd64_gcc470	V00-21-01
CMSSW_6_1_CLANGMT_X_2012-10-23-0200	osx108_amd64_gcc472	V00-21-01
CMSSW_6_1_CLANGMT_X_2012-10-23-0200	slc5_amd64_gcc462	V00-21-01
CMSSW_6_1_CLANGMT_X_2012-10-23-0200	slc5_amd64_gcc470	V00-21-01
CMSSW_6_1_CLANGMT_X_2012-10-23-0200	slc5_amd64_gcc472	V00-21-01
CMSSW_6_1_CLANGMT_X_2012-10-23-0200	slc6_amd64_gcc462	V00-21-01
CMSSW_6_1_CLANGMT_X_2012-10-23-0200	slc6_amd64_gcc472	V00-21-01
CMSSW_5_3_X_2012-10-25-0200	osx107_amd64_gcc462	V00-21-02
CMSSW_5_3_X_2012-10-25-0200	slc5_amd64_gcc462	V00-21-02
CMSSW_6_1_EXPERIMENTAL_X_2012-10-25-1400	osx107_amd64_gcc462	V00-21-02
CMSSW_6_1_EXPERIMENTAL_X_2012-10-25-1400	osx107_amd64_gcc472	V00-21-02
CMSSW_6_1_EXPERIMENTAL_X_2012-10-25-1400	osx108_amd64_gcc472	V00-21-02
CMSSW_6_1_EXPERIMENTAL_X_2012-10-25-1400	slc5_amd64_gcc462	V00-21-02
CMSSW_6_1_EXPERIMENTAL_X_2012-10-25-1400	slc5_amd64_gcc472	V00-21-02
CMSSW_6_1_EXPERIMENTAL_X_2012-10-25-1400	slc6_amd64_gcc462	V00-21-02
CMSSW_6_1_EXPERIMENTAL_X_2012-10-25-1400	slc6_amd64_gcc472	V00-21-02
CMSSW_6_1_X_2012-11-16-0200	slc6_amd64_gcc472	V00-21-02
CMSSW_6_1_CLANGMT_X_2012-11-18-0200	osx107_amd64_gcc472	V00-21-02
CMSSW_6_1_CLANGMT_X_2012-11-18-0200	osx108_amd64_gcc472	V00-21-02
CMSSW_6_1_CLANGMT_X_2012-11-18-0200	slc5_amd64_gcc472	V00-21-02
CMSSW_5_2_X_2012-11-13-1400	osx107_amd64_gcc462	V00-21-02
CMSSW_5_2_X_2012-11-13-1400	slc5_amd64_gcc462	V00-21-02
CMSSW_6_1_CLANGMT_X_2012-11-18-0200	slc6_amd64_gcc472	V00-21-02
CMSSW_6_1_X_2012-12-07-1400	osx107_amd64_gcc472	V00-21-02
CMSSW_6_1_X_2012-12-07-1400	osx108_amd64_gcc472	V00-21-02
CMSSW_6_1_X_2012-12-07-1400	slc5_amd64_gcc472	V00-21-02
CMSSW_6_1_X_2012-12-07-1400	slc6_amd64_gcc472	V00-21-02
CMSSW_6_0_X_2012-12-09-1900	osx107_amd64_gcc462	V00-21-02
CMSSW_6_0_X_2012-12-09-1900	slc5_amd64_gcc462	V00-21-02
CMSSW_6_0_X_2012-12-09-1900	slc5_amd64_gcc472	V00-21-02
CMSSW_6_0_X_2012-12-09-1900	slc6_amd64_gcc462	V00-21-02
CMSSW_6_1_DEBUG_X_2012-12-11-1400	osx107_amd64_gcc472	V00-21-02
CMSSW_6_1_LTO_X_2012-10-30-1400	osx107_amd64_gcc462	V00-21-02
CMSSW_6_1_LTO_X_2012-10-30-1400	osx107_amd64_gcc472	V00-21-02
CMSSW_6_1_LTO_X_2012-10-30-1400	osx108_amd64_gcc472	V00-21-02
CMSSW_6_1_LTO_X_2012-10-30-1400	slc5_amd64_gcc462	V00-21-02
CMSSW_6_1_LTO_X_2012-10-30-1400	slc5_amd64_gcc472	V00-21-02
CMSSW_6_1_LTO_X_2012-10-30-1400	slc6_amd64_gcc462	V00-21-02
CMSSW_6_1_LTO_X_2012-10-30-1400	slc6_amd64_gcc472	V00-21-02
CMSSW_5_2_X_2012-11-01-1400	osx106_amd64_gcc462	V00-21-02
CMSSW_5_2_X_2012-11-01-1400	osx107_amd64_gcc462	V00-21-02
CMSSW_5_2_X_2012-11-01-1400	slc5_amd64_gcc462	V00-21-02
CMSSW_5_2_X_2012-11-01-1400	slc6_amd64_gcc462	V00-21-02
CMSSW_6_1_DEBUG_X_2012-11-02-1400	osx107_amd64_gcc462	V00-21-02
CMSSW_6_1_DEBUG_X_2012-11-02-1400	osx107_amd64_gcc472	V00-21-02
CMSSW_6_1_DEBUG_X_2012-11-02-1400	osx108_amd64_gcc472	V00-21-02
CMSSW_6_1_DEBUG_X_2012-11-02-1400	slc5_amd64_gcc462	V00-21-02
CMSSW_6_1_DEBUG_X_2012-11-02-1400	slc5_amd64_gcc472	V00-21-02
CMSSW_6_1_DEBUG_X_2012-11-02-1400	slc6_amd64_gcc462	V00-21-02
CMSSW_6_1_DEBUG_X_2012-11-02-1400	slc6_amd64_gcc472	V00-21-02
CMSSW_6_0_X_2012-11-17-0700	osx107_amd64_gcc462	V00-21-02
CMSSW_6_0_X_2012-11-17-0700	slc5_amd64_gcc462	V00-21-02
CMSSW_6_0_X_2012-11-17-0700	slc5_amd64_gcc472	V00-21-02
CMSSW_6_0_X_2012-11-17-0700	slc6_amd64_gcc462	V00-21-02
CMSSW_6_1_X_2012-11-18-1400	osx107_amd64_gcc472	V00-21-02
CMSSW_6_1_X_2012-11-18-1400	osx108_amd64_gcc472	V00-21-02
CMSSW_6_1_X_2012-11-18-1400	slc5_amd64_gcc472	V00-21-02
CMSSW_6_1_X_2012-11-18-1400	slc6_amd64_gcc472	V00-21-02
CMSSW_5_3_X_2012-11-20-1400	osx107_amd64_gcc462	V00-21-02
CMSSW_5_3_X_2012-11-20-1400	slc5_amd64_gcc462	V00-21-02
CMSSW_5_3_X_2012-11-25-1400	osx107_amd64_gcc462	V00-21-02
CMSSW_5_3_X_2012-11-25-1400	slc5_amd64_gcc462	V00-21-02
CMSSW_6_1_X_2012-11-28-1400	osx107_amd64_gcc472	V00-21-02
CMSSW_6_1_X_2012-11-28-1400	osx108_amd64_gcc472	V00-21-02
CMSSW_6_1_X_2012-11-28-1400	slc5_amd64_gcc472	V00-21-02
CMSSW_6_1_CLANG_X_2012-11-16-0200	osx107_amd64_gcc472	V00-21-02
CMSSW_6_1_CLANG_X_2012-11-16-0200	osx108_amd64_gcc472	V00-21-02
CMSSW_6_1_CLANG_X_2012-11-16-0200	slc5_amd64_gcc472	V00-21-02
CMSSW_6_1_CLANG_X_2012-11-16-0200	slc6_amd64_gcc472	V00-21-02
CMSSW_6_1_DEBUG_X_2012-11-21-1400	osx107_amd64_gcc472	V00-21-02
CMSSW_6_1_DEBUG_X_2012-11-21-1400	osx108_amd64_gcc472	V00-21-02
CMSSW_6_1_DEBUG_X_2012-11-21-1400	slc5_amd64_gcc472	V00-21-02
CMSSW_6_1_DEBUG_X_2012-11-21-1400	slc6_amd64_gcc472	V00-21-02
CMSSW_6_1_EXPERIMENTAL_X_2012-12-10-1400	osx107_amd64_gcc472	V00-21-02
CMSSW_6_1_EXPERIMENTAL_X_2012-12-10-1400	osx108_amd64_gcc472	V00-21-02
CMSSW_6_1_EXPERIMENTAL_X_2012-12-10-1400	slc5_amd64_gcc472	V00-21-02
CMSSW_6_1_EXPERIMENTAL_X_2012-12-10-1400	slc6_amd64_gcc472	V00-21-02
CMSSW_5_2_X_2012-12-24-1400	osx107_amd64_gcc462	V00-21-04
CMSSW_5_2_X_2012-12-24-1400	slc5_amd64_gcc462	V00-21-04
CMSSW_6_1_X_2012-12-26-0200	slc6_amd64_gcc472	V00-21-04
CMSSW_6_1_CLANGMT_X_2012-12-26-0200	osx107_amd64_gcc472	V00-21-04
CMSSW_6_1_CLANGMT_X_2012-12-26-0200	osx108_amd64_gcc472	V00-21-04
CMSSW_6_1_CLANGMT_X_2012-12-26-0200	slc5_amd64_gcc472	V00-21-04
CMSSW_6_1_CLANGMT_X_2012-12-26-0200	slc6_amd64_gcc472	V00-21-04
CMSSW_6_1_LTO_X_2012-12-26-0200	osx107_amd64_gcc472	V00-21-04
CMSSW_6_1_LTO_X_2012-12-26-0200	osx108_amd64_gcc472	V00-21-04
CMSSW_6_1_LTO_X_2012-12-26-0200	slc5_amd64_gcc472	V00-21-04
CMSSW_6_1_LTO_X_2012-12-26-0200	slc6_amd64_gcc472	V00-21-04
CMSSW_5_3_X_2012-12-26-0200	osx107_amd64_gcc462	V00-21-04
CMSSW_5_3_X_2012-12-26-0200	slc5_amd64_gcc462	V00-21-04
CMSSW_6_1_DEBUG_X_2012-12-25-1400	osx107_amd64_gcc472	V00-21-04
CMSSW_6_1_DEBUG_X_2012-12-25-1400	osx108_amd64_gcc472	V00-21-04
CMSSW_6_1_DEBUG_X_2012-12-25-1400	slc5_amd64_gcc472	V00-21-04
CMSSW_6_1_DEBUG_X_2012-12-25-1400	slc6_amd64_gcc472	V00-21-04
CMSSW_6_2_X_2012-12-26-0200	osx107_amd64_gcc472	V00-21-04
CMSSW_6_2_X_2012-12-26-0200	osx108_amd64_gcc472	V00-21-04
CMSSW_6_2_X_2012-12-26-0200	slc5_amd64_gcc472	V00-21-04
CMSSW_6_1_LTO_X_2012-11-03-1400	osx107_amd64_gcc462	V00-21-02
CMSSW_6_1_LTO_X_2012-11-03-1400	osx107_amd64_gcc472	V00-21-02
CMSSW_6_1_LTO_X_2012-11-03-1400	osx108_amd64_gcc472	V00-21-02
CMSSW_6_1_LTO_X_2012-11-03-1400	slc5_amd64_gcc462	V00-21-02
CMSSW_6_1_LTO_X_2012-11-03-1400	slc5_amd64_gcc472	V00-21-02
CMSSW_6_1_LTO_X_2012-11-03-1400	slc6_amd64_gcc462	V00-21-02
CMSSW_6_1_LTO_X_2012-11-03-1400	slc6_amd64_gcc472	V00-21-02
CMSSW_5_3_6	osx107_amd64_gcc462	V00-21-02
CMSSW_5_3_6	slc5_amd64_gcc462	V00-21-02
CMSSW_5_2_X_2012-11-14-0200	osx107_amd64_gcc462	V00-21-02
CMSSW_5_2_X_2012-11-14-0200	slc5_amd64_gcc462	V00-21-02
CMSSW_6_1_LTO_X_2012-11-16-0200	osx107_amd64_gcc472	V00-21-02
CMSSW_6_1_LTO_X_2012-11-11-0200	osx107_amd64_gcc462	V00-21-02
CMSSW_6_1_LTO_X_2012-11-11-0200	osx107_amd64_gcc472	V00-21-02
CMSSW_6_1_LTO_X_2012-11-11-0200	osx108_amd64_gcc472	V00-21-02
CMSSW_6_1_LTO_X_2012-11-11-0200	slc5_amd64_gcc462	V00-21-02
CMSSW_6_1_LTO_X_2012-11-11-0200	slc5_amd64_gcc472	V00-21-02
CMSSW_6_1_LTO_X_2012-11-11-0200	slc6_amd64_gcc462	V00-21-02
CMSSW_6_1_LTO_X_2012-11-11-0200	slc6_amd64_gcc472	V00-21-02
CMSSW_6_1_FORTIFIED_X_2012-11-11-1400	osx107_amd64_gcc462	V00-21-02
CMSSW_6_1_FORTIFIED_X_2012-11-11-1400	osx107_amd64_gcc472	V00-21-02
CMSSW_6_1_FORTIFIED_X_2012-11-11-1400	osx108_amd64_gcc472	V00-21-02
CMSSW_6_1_FORTIFIED_X_2012-11-11-1400	slc5_amd64_gcc462	V00-21-02
CMSSW_6_1_FORTIFIED_X_2012-11-11-1400	slc5_amd64_gcc472	V00-21-02
CMSSW_6_1_FORTIFIED_X_2012-11-11-1400	slc6_amd64_gcc462	V00-21-02
CMSSW_6_1_FORTIFIED_X_2012-11-11-1400	slc6_amd64_gcc472	V00-21-02
CMSSW_6_1_LTO_X_2012-11-16-0200	osx108_amd64_gcc472	V00-21-02
CMSSW_6_1_LTO_X_2012-11-16-0200	slc5_amd64_gcc472	V00-21-02
CMSSW_6_1_LTO_X_2012-11-16-0200	slc6_amd64_gcc472	V00-21-02
CMSSW_6_1_DEBUG_X_2012-11-16-1400	osx107_amd64_gcc472	V00-21-02
CMSSW_6_1_DEBUG_X_2012-11-16-1400	osx108_amd64_gcc472	V00-21-02
CMSSW_6_1_DEBUG_X_2012-11-16-1400	slc5_amd64_gcc472	V00-21-02
CMSSW_6_1_DEBUG_X_2012-11-16-1400	slc6_amd64_gcc472	V00-21-02
CMSSW_5_2_X_2013-01-11-1400	osx107_amd64_gcc462	V00-21-04
CMSSW_5_2_X_2013-01-11-1400	slc5_amd64_gcc462	V00-21-04
CMSSW_6_1_CLANGMT_X_2013-01-03-0200	osx107_amd64_gcc472	V00-21-04
CMSSW_6_1_CLANGMT_X_2013-01-03-0200	osx108_amd64_gcc472	V00-21-04
CMSSW_6_1_CLANGMT_X_2013-01-03-0200	slc5_amd64_gcc472	V00-21-04
CMSSW_6_1_CLANGMT_X_2013-01-03-0200	slc6_amd64_gcc472	V00-21-04
CMSSW_6_2_X_2013-01-21-0200	osx107_amd64_gcc472	V00-21-05
CMSSW_6_2_X_2013-01-21-0200	osx108_amd64_gcc472	V00-21-05
CMSSW_6_2_X_2013-01-21-0200	slc5_amd64_gcc472	V00-21-05
CMSSW_6_2_X_2013-01-21-0200	slc6_amd64_gcc472	V00-21-05
CMSSW_5_3_X_2013-01-31-1400	osx107_amd64_gcc462	V00-21-06
CMSSW_5_3_X_2013-01-31-1400	slc5_amd64_gcc462	V00-21-06
CMSSW_5_3_X_2013-01-31-1400	slc6_amd64_gcc462	V00-21-06
CMSSW_6_1_X_2013-02-01-0200	osx107_amd64_gcc472	V00-21-05
CMSSW_6_1_X_2013-02-01-0200	osx108_amd64_gcc472	V00-21-05
CMSSW_6_1_X_2013-02-01-0200	slc5_amd64_gcc472	V00-21-05
CMSSW_6_1_X_2013-02-01-0200	slc6_amd64_gcc472	V00-21-05
CMSSW_6_2_LTO_X_2013-02-02-1400	osx107_amd64_gcc472	V00-21-05
CMSSW_6_2_LTO_X_2013-02-02-1400	osx108_amd64_gcc472	V00-21-05
CMSSW_6_2_LTO_X_2013-02-02-1400	slc5_amd64_gcc472	V00-21-05
CMSSW_6_2_LTO_X_2013-02-02-1400	slc6_amd64_gcc472	V00-21-05
CMSSW_6_2_X_2013-03-20-1400	osx107_amd64_gcc472	V00-21-07
CMSSW_6_2_X_2013-03-20-1400	osx108_amd64_gcc472	V00-21-07
CMSSW_6_2_X_2013-03-20-1400	slc5_amd64_gcc472	V00-21-07
CMSSW_6_2_X_2013-03-20-1400	slc5_amd64_gcc480	V00-21-07
CMSSW_6_2_X_2013-03-20-1400	slc6_amd64_gcc472	V00-22-01
CMSSW_6_1_X_2013-03-23-0200	osx107_amd64_gcc472	V00-21-09
CMSSW_6_1_X_2013-03-23-0200	osx108_amd64_gcc472	V00-21-09
CMSSW_6_1_X_2013-03-23-0200	slc5_amd64_gcc472	V00-21-09
CMSSW_6_1_X_2013-03-23-0200	slc6_amd64_gcc472	V00-21-09
CMSSW_6_2_CLANGMT_X_2013-03-24-0200	osx107_amd64_gcc472	V00-21-09
CMSSW_6_2_CLANGMT_X_2013-03-24-0200	osx108_amd64_gcc472	V00-21-09
CMSSW_6_2_CLANGMT_X_2013-03-24-0200	slc5_amd64_gcc472	V00-21-09
CMSSW_6_2_CLANGMT_X_2013-03-24-0200	slc5_amd64_gcc480	V00-21-09
CMSSW_6_2_CLANGMT_X_2013-03-24-0200	slc6_amd64_gcc472	V00-22-01
CMSSW_6_2_X_2013-01-16-0200	osx107_amd64_gcc472	V00-21-04
CMSSW_6_2_X_2013-01-16-0200	osx108_amd64_gcc472	V00-21-04
CMSSW_6_2_X_2013-01-16-0200	slc5_amd64_gcc472	V00-21-04
CMSSW_6_2_X_2013-01-16-0200	slc6_amd64_gcc472	V00-21-04
CMSSW_5_2_X_2013-01-18-0200	osx107_amd64_gcc462	V00-21-05
CMSSW_5_2_X_2013-01-18-0200	slc5_amd64_gcc462	V00-21-05
CMSSW_6_2_CLANGMT_X_2013-03-24-0200	slc6_amd64_gcc480	V00-22-01
CMSSW_6_2_LTO_X_2013-03-26-0200	osx107_amd64_gcc472	V00-21-09
CMSSW_6_2_LTO_X_2013-03-26-0200	osx108_amd64_gcc472	V00-21-09
CMSSW_6_2_LTO_X_2013-03-26-0200	slc5_amd64_gcc472	V00-21-09
CMSSW_6_2_LTO_X_2013-03-26-0200	slc5_amd64_gcc480	V00-21-09
CMSSW_6_2_LTO_X_2013-03-26-0200	slc6_amd64_gcc472	V00-22-01
CMSSW_6_2_LTO_X_2013-03-26-0200	slc6_amd64_gcc480	V00-22-01
CMSSW_6_1_X_2013-04-01-1400	osx107_amd64_gcc472	V00-21-09
CMSSW_6_1_X_2013-04-01-1400	osx108_amd64_gcc472	V00-21-09
CMSSW_6_1_X_2013-04-01-1400	slc5_amd64_gcc472	V00-21-09
CMSSW_6_1_X_2013-04-01-1400	slc6_amd64_gcc472	V00-21-09
CMSSW_6_1_X	slc5_amd64_gcc472	V00-21-09
CMSSW_6_1_X	slc6_amd64_gcc472	V00-21-09
CMSSW_6_1_X	osx108_amd64_gcc472	V00-21-09
CMSSW_6_1_X	osx107_amd64_gcc472	V00-21-09
CMSSW_6_2_DEBUG_X_2013-04-04-1400	fc18_armv7hl_gcc480	V00-21-09
CMSSW_6_2_DEBUG_X_2013-04-04-1400	osx107_amd64_gcc472	V00-21-09
CMSSW_6_2_DEBUG_X_2013-04-04-1400	osx108_amd64_gcc472	V00-21-09
CMSSW_6_2_DEBUG_X_2013-04-04-1400	slc5_amd64_gcc472	V00-21-09
CMSSW_6_2_DEBUG_X_2013-04-04-1400	slc5_amd64_gcc480	V00-21-09
CMSSW_6_2_DEBUG_X_2013-04-04-1400	slc6_amd64_gcc472	V00-22-01
CMSSW_6_2_DEBUG_X_2013-04-04-1400	slc6_amd64_gcc480	V00-22-01
CMSSW_6_2_X_2013-04-05-0200	fc18_armv7hl_gcc480	V00-21-09
CMSSW_6_2_X_2013-04-05-0200	osx107_amd64_gcc472	V00-21-09
CMSSW_6_2_X_2013-04-05-0200	osx108_amd64_gcc472	V00-21-09
CMSSW_6_2_X_2013-04-05-0200	slc5_amd64_gcc472	V00-21-09
CMSSW_6_2_X_2013-04-05-0200	slc5_amd64_gcc480	V00-21-09
CMSSW_6_2_X_2013-04-05-0200	slc6_amd64_gcc472	V00-22-01
CMSSW_6_2_X_2013-04-05-0200	slc6_amd64_gcc480	V00-22-01
CMSSW_6_2_LTO_X_2013-04-05-0200	fc18_armv7hl_gcc480	V00-21-09
CMSSW_6_2_LTO_X_2013-04-05-0200	osx107_amd64_gcc472	V00-21-09
CMSSW_6_2_LTO_X_2013-04-05-0200	osx108_amd64_gcc472	V00-21-09
CMSSW_6_2_LTO_X_2013-04-05-0200	slc5_amd64_gcc472	V00-21-09
CMSSW_6_2_LTO_X_2013-04-05-0200	slc5_amd64_gcc480	V00-21-09
CMSSW_5_2_X_2012-12-27-1400	osx107_amd64_gcc462	V00-21-04
CMSSW_5_2_X_2012-12-27-1400	slc5_amd64_gcc462	V00-21-04
CMSSW_6_2_X_2013-04-02-0200	fc18_armv7hl_gcc480	V00-21-09
CMSSW_6_2_X_2013-04-02-0200	osx107_amd64_gcc472	V00-21-09
CMSSW_6_2_X_2013-04-02-0200	osx108_amd64_gcc472	V00-21-09
CMSSW_6_2_X_2013-04-02-0200	slc5_amd64_gcc472	V00-21-09
CMSSW_6_2_X_2013-04-02-0200	slc5_amd64_gcc480	V00-21-09
CMSSW_6_2_X_2013-04-02-0200	slc6_amd64_gcc472	V00-22-01
CMSSW_6_2_X_2013-04-02-0200	slc6_amd64_gcc480	V00-22-01
CMSSW_6_2_CLANGMT_X_2013-03-30-0200	fc18_armv7hl_gcc480	V00-21-09
CMSSW_6_2_CLANGMT_X_2013-03-30-0200	osx107_amd64_gcc472	V00-21-09
CMSSW_6_2_CLANGMT_X_2013-03-30-0200	osx108_amd64_gcc472	V00-21-09
